CHAIN|60|Реакция на Удивляется|
LINK|1|21|2|0|Наблюдает
LINK|2|3|0|0|Исследует

CHAIN|61|Реакция на Наблюдает|
LINK|1|11|2|0|Злится
LINK|2|23|0|0|Успокаивается

CHAIN|62|Реакция на Наблюдает|
LINK|1|11|2|0|Злится
LINK|2|23|0|0|Успокаивается

CHAIN|63|Реакция на Ленится|
LINK|1|14|2|0|Спит
LINK|2|18|0|0|Доверяет

CHAIN|64|Реакция на Ленится|
LINK|1|13|2|0|Играет
LINK|2|14|0|0|Спит

CHAIN|65|Реакция на Ленится|
LINK|1|21|2|0|Наблюдает
LINK|2|18|0|0|Доверяет

CHAIN|66|Реакция на Спит|
LINK|1|12|2|0|Ленится
LINK|2|21|0|0|Наблюдает

CHAIN|67|Реакция на Исследует|
LINK|1|21|2|0|Наблюдает
LINK|2|7|0|0|Удивляется

CHAIN|68|Реакция на Удивляется|
LINK|1|21|2|0|Наблюдает
LINK|2|3|0|0|Исследует

CHAIN|69|Реакция на Исследует|
LINK|1|21|2|0|Наблюдает
LINK|2|18|0|0|Доверяет

CHAIN|70|Реакция на Спит|
LINK|1|12|2|0|Ленится
LINK|2|18|0|0|Доверяет

CHAIN|71|Реакция на Злится|
LINK|1|21|2|0|Наблюдает
LINK|2|23|0|0|Успокаивается

CHAIN|72|Реакция на Играет|
LINK|1|18|2|0|Доверяет
LINK|2|21|0|0|Наблюдает

CHAIN|73|Реакция на Играет|
LINK|1|21|2|0|Наблюдает
LINK|2|18|0|0|Доверяет

CHAIN|74|Реакция на Исследует|
LINK|1|21|2|0|Наблюдает
LINK|2|7|0|0|Удивляется

CHAIN|75|Реакция на Исследует|
LINK|1|21|2|0|Наблюдает
LINK|2|11|0|0|Злится

CHAIN|76|Реакция на Исследует|
LINK|1|21|2|0|Наблюдает
LINK|2|7|0|0|Удивляется

CHAIN|77|Реакция на Исследует|
LINK|1|21|2|0|Наблюдает
LINK|2|11|0|0|Злится

CHAIN|78|Реакция на Исследует|
LINK|1|13|2|0|Играет
LINK|2|21|0|0|Наблюдает

CHAIN|79|Реакция на Исследует|
LINK|1|13|2|0|Играет
LINK|2|18|0|0|Доверяет

CHAIN|80|Реакция на Исследует|
LINK|1|18|2|0|Доверяет
LINK|2|21|0|0|Наблюдает

CHAIN|81|Реакция на Исследует|
LINK|1|21|2|0|Наблюдает
LINK|2|18|0|0|Доверяет

CHAIN|82|Реакция на Исследует|
LINK|1|21|2|0|Наблюдает
LINK|2|18|0|0|Доверяет

CHAIN|83|Реакция на Исследует|
LINK|1|13|2|0|Играет
LINK|2|21|0|0|Наблюдает

CHAIN|84|Реакция на Исследует|
LINK|1|21|2|0|Наблюдает
LINK|2|12|0|0|Ленится

CHAIN|85|Реакция на Исследует|
LINK|1|21|2|0|Наблюдает
LINK|2|7|0|0|Удивляется

CHAIN|86|Реакция на Исследует|
LINK|1|21|2|0|Наблюдает
LINK|2|11|0|0|Злится

CHAIN|87|Реакция на Наблюдает|
LINK|1|11|2|0|Злится
LINK|2|23|0|0|Успокаивается

CHAIN|88|Реакция на Исследует|
LINK|1|21|2|0|Наблюдает
LINK|2|23|0|0|Успокаивается

CHAIN|89|Реакция на Ленится|
LINK|1|13|2|0|Играет
LINK|2|18|0|0|Доверяет

CHAIN|90|Реакция на Спит|
LINK|1|12|2|0|Ленится
LINK|2|18|0|0|Доверяет

CHAIN|91|Реакция на Спит|
LINK|1|12|2|0|Ленится
LINK|2|13|0|0|Играет

CHAIN|92|Реакция на Ленится|
LINK|1|18|2|0|Доверяет
LINK|2|21|0|0|Наблюдает

CHAIN|93|Реакция на Спит|
LINK|1|12|2|0|Ленится
LINK|2|18|0|0|Доверяет

CHAIN|94|Реакция на Исследует|
LINK|1|21|2|0|Наблюдает
LINK|2|11|0|0|Злится

CHAIN|95|Реакция на Удивляется|
LINK|1|11|2|0|Злится
LINK|2|21|0|0|Наблюдает

CHAIN|96|Реакция на Наблюдает|
LINK|1|11|2|0|Злится
LINK|2|23|0|0|Успокаивается

CHAIN|97|Реакция на Исследует|
LINK|1|13|2|0|Играет
LINK|2|21|0|0|Наблюдает

CHAIN|98|Реакция на Играет|
LINK|1|18|2|0|Доверяет
LINK|2|21|0|0|Наблюдает

CHAIN|99|Реакция на Исследует|
LINK|1|13|2|0|Играет
LINK|2|21|0|0|Наблюдает

CHAIN|100|Реакция на Ленится|
LINK|1|14|2|0|Спит
LINK|2|9|0|0|Радуется

CHAIN|101|Реакция на Спит|
LINK|1|12|2|0|Ленится
LINK|2|9|0|0|Радуется

CHAIN|102|Реакция на Радуется|
LINK|1|18|2|0|Доверяет
LINK|2|13|0|0|Играет

CHAIN|103|Реакция на Наблюдает|
LINK|1|3|2|0|Исследует
LINK|2|7|0|0|Удивляется

CHAIN|104|Реакция на Исследует|
LINK|1|9|2|0|Радуется
LINK|2|13|0|0|Играет

CHAIN|105|Реакция на Исследует|
LINK|1|9|2|0|Радуется
LINK|2|13|0|0|Играет

CHAIN|106|Реакция на Исследует|
LINK|1|18|2|0|Доверяет
LINK|2|9|0|0|Радуется

CHAIN|107|Реакция на Играет|
LINK|1|3|2|0|Исследует
LINK|2|6|0|0|Смеется

CHAIN|108|Реакция на Исследует|
LINK|1|9|2|0|Радуется
LINK|2|12|0|0|Ленится

CHAIN|109|Реакция на Наблюдает|
LINK|1|3|2|0|Исследует
LINK|2|23|0|0|Успокаивается

CHAIN|110|Реакция на Играет|
LINK|1|21|2|0|Наблюдает
LINK|2|9|0|0|Радуется

CHAIN|111|Реакция на Наблюдает|
LINK|1|13|2|0|Играет
LINK|2|23|0|0|Успокаивается

CHAIN|112|Реакция на Ленится|
LINK|1|14|2|0|Спит
LINK|2|9|0|0|Радуется

CHAIN|113|Реакция на Ленится|
LINK|1|13|2|0|Играет
LINK|2|6|0|0|Смеется

CHAIN|114|Реакция на Ленится|
LINK|1|18|2|0|Доверяет
LINK|2|9|0|0|Радуется

CHAIN|115|Реакция на Спит|
LINK|1|12|2|0|Ленится
LINK|2|9|0|0|Радуется

CHAIN|116|Реакция на Исследует|
LINK|1|13|2|0|Играет
LINK|2|9|0|0|Радуется

CHAIN|117|Реакция на Наблюдает|
LINK|1|3|2|0|Исследует
LINK|2|7|0|0|Удивляется

CHAIN|118|Реакция на Исследует|
LINK|1|18|2|0|Доверяет
LINK|2|9|0|0|Радуется

CHAIN|119|Реакция на Спит|
LINK|1|12|2|0|Ленится
LINK|2|18|0|0|Доверяет

CHAIN|120|Реакция на Злится|
LINK|1|13|2|0|Играет
LINK|2|21|0|0|Наблюдает

CHAIN|121|Реакция на Играет|
LINK|1|6|2|0|Смеется
LINK|2|18|0|0|Доверяет

CHAIN|122|Реакция на Играет|
LINK|1|6|2|0|Смеется
LINK|2|18|0|0|Доверяет

CHAIN|123|Реакция на Исследует|
LINK|1|13|2|0|Играет
LINK|2|7|0|0|Удивляется

CHAIN|124|Реакция на Исследует|
LINK|1|13|2|0|Играет
LINK|2|11|0|0|Злится

CHAIN|125|Реакция на Исследует|
LINK|1|13|2|0|Играет
LINK|2|9|0|0|Радуется

CHAIN|126|Реакция на Исследует|
LINK|1|13|2|0|Играет
LINK|2|11|0|0|Злится

CHAIN|127|Реакция на Играет|
LINK|1|3|2|0|Исследует
LINK|2|6|0|0|Смеется

CHAIN|128|Реакция на Играет|
LINK|1|6|2|0|Смеется
LINK|2|18|0|0|Доверяет

CHAIN|129|Реакция на Исследует|
LINK|1|9|2|0|Радуется
LINK|2|18|0|0|Доверяет

CHAIN|130|Реакция на Исследует|
LINK|1|9|2|0|Радуется
LINK|2|18|0|0|Доверяет

CHAIN|131|Реакция на Исследует|
LINK|1|9|2|0|Радуется
LINK|2|18|0|0|Доверяет

CHAIN|132|Реакция на Исследует|
LINK|1|13|2|0|Играет
LINK|2|6|0|0|Смеется

CHAIN|133|Реакция на Исследует|
LINK|1|9|2|0|Радуется
LINK|2|13|0|0|Играет

CHAIN|134|Реакция на Исследует|
LINK|1|9|2|0|Радуется
LINK|2|21|0|0|Наблюдает

CHAIN|135|Реакция на Исследует|
LINK|1|9|2|0|Радуется
LINK|2|23|0|0|Успокаивается

CHAIN|136|Реакция на Играет|
LINK|1|11|2|0|Злится
LINK|2|6|0|0|Смеется

CHAIN|137|Реакция на Исследует|
LINK|1|13|2|0|Играет
LINK|2|23|0|0|Успокаивается

CHAIN|138|Реакция на Ленится|
LINK|1|13|2|0|Играет
LINK|2|6|0|0|Смеется

CHAIN|139|Реакция на Спит|
LINK|1|12|2|0|Ленится
LINK|2|9|0|0|Радуется

CHAIN|140|Реакция на Спит|
LINK|1|12|2|0|Ленится
LINK|2|13|0|0|Играет

CHAIN|141|Реакция на Ленится|
LINK|1|18|2|0|Доверяет
LINK|2|9|0|0|Радуется

CHAIN|142|Реакция на Спит|
LINK|1|12|2|0|Ленится
LINK|2|18|0|0|Доверяет

CHAIN|143|Реакция на Исследует|
LINK|1|13|2|0|Играет
LINK|2|11|0|0|Злится

CHAIN|144|Реакция на Удивляется|
LINK|1|3|2|0|Исследует
LINK|2|11|0|0|Злится

CHAIN|145|Реакция на Играет|
LINK|1|11|2|0|Злится
LINK|2|6|0|0|Смеется

CHAIN|146|Реакция на Исследует|
LINK|1|13|2|0|Играет
LINK|2|6|0|0|Смеется

CHAIN|147|Реакция на Играет|
LINK|1|6|2|0|Смеется
LINK|2|18|0|0|Доверяет

CHAIN|148|Реакция на Пугается|
LINK|1|4|2|0|Просит помощи
LINK|2|5|0|0|Плачет

CHAIN|149|Реакция на Удивляется|
LINK|1|3|2|0|Исследует
LINK|2|18|0|0|Доверяет

CHAIN|150|Реакция на Пугается|
LINK|1|4|2|0|Просит помощи
LINK|2|5|0|0|Плачет

CHAIN|151|Реакция на Успокаивается|
LINK|1|3|2|0|Исследует
LINK|2|21|0|0|Наблюдает

CHAIN|152|Реакция на Грустит|
LINK|1|15|2|0|Скучает
LINK|2|5|0|0|Плачет

CHAIN|153|Реакция на Удивляется|
LINK|1|9|2|0|Радуется
LINK|2|3|0|0|Исследует

CHAIN|154|Реакция на Грустит|
LINK|1|15|2|0|Скучает
LINK|2|5|0|0|Плачет

CHAIN|155|Реакция на Удивляется|
LINK|1|13|2|0|Играет
LINK|2|9|0|0|Радуется

CHAIN|156|Реакция на Скучает|
LINK|1|10|2|0|Грустит
LINK|2|12|0|0|Ленится

CHAIN|157|Реакция на Успокаивается|
LINK|1|3|2|0|Исследует
LINK|2|18|0|0|Доверяет

CHAIN|158|Реакция на Плачет|
LINK|1|4|2|0|Просит помощи
LINK|2|1|0|0|Ступор

CHAIN|159|Реакция на Успокаивается|
LINK|1|3|2|0|Исследует
LINK|2|9|0|0|Радуется

CHAIN|160|Реакция на Пугается|
LINK|1|5|2|0|Плачет
LINK|2|11|0|0|Злится

CHAIN|161|Реакция на Доверяет|
LINK|1|12|2|0|Ленится
LINK|2|14|0|0|Спит

CHAIN|162|Реакция на Пугается|
LINK|1|4|2|0|Просит помощи
LINK|2|5|0|0|Плачет

CHAIN|163|Реакция на Успокаивается|
LINK|1|14|2|0|Спит
LINK|2|12|0|0|Ленится

CHAIN|164|Реакция на Грустит|
LINK|1|12|2|0|Ленится
LINK|2|5|0|0|Плачет

CHAIN|165|Реакция на Радуется|
LINK|1|12|2|0|Ленится
LINK|2|14|0|0|Спит

CHAIN|166|Реакция на Грустит|
LINK|1|14|2|0|Спит
LINK|2|5|0|0|Плачет

CHAIN|167|Реакция на Удивляется|
LINK|1|9|2|0|Радуется
LINK|2|12|0|0|Ленится

CHAIN|168|Реакция на Спит|
LINK|1|12|2|0|Ленится
LINK|2|10|0|0|Грустит

CHAIN|169|Реакция на Успокаивается|
LINK|1|14|2|0|Спит
LINK|2|18|0|0|Доверяет

CHAIN|170|Реакция на Плачет|
LINK|1|4|2|0|Просит помощи
LINK|2|1|0|0|Ступор

CHAIN|171|Реакция на Успокаивается|
LINK|1|12|2|0|Ленится
LINK|2|14|0|0|Спит

CHAIN|172|Реакция на Пугается|
LINK|1|5|2|0|Плачет
LINK|2|11|0|0|Злится

CHAIN|173|Реакция на Ленится|
LINK|1|14|2|0|Спит
LINK|2|18|0|0|Доверяет

CHAIN|174|Реакция на Пугается|
LINK|1|5|2|0|Плачет
LINK|2|4|0|0|Просит помощи

CHAIN|175|Реакция на Успокаивается|
LINK|1|14|2|0|Спит
LINK|2|12|0|0|Ленится

CHAIN|176|Реакция на Грустит|
LINK|1|14|2|0|Спит
LINK|2|5|0|0|Плачет

CHAIN|177|Реакция на Радуется|
LINK|1|14|2|0|Спит
LINK|2|12|0|0|Ленится

CHAIN|178|Реакция на Грустит|
LINK|1|14|2|0|Спит
LINK|2|5|0|0|Плачет

CHAIN|179|Реакция на Удивляется|
LINK|1|9|2|0|Радуется
LINK|2|12|0|0|Ленится

CHAIN|180|Реакция на Спит|
LINK|1|12|2|0|Ленится
LINK|2|10|0|0|Грустит

CHAIN|181|Реакция на Спит|
LINK|1|12|2|0|Ленится
LINK|2|18|0|0|Доверяет

CHAIN|182|Реакция на Плачет|
LINK|1|1|2|0|Ступор
LINK|2|8|0|0|Пугается

CHAIN|183|Реакция на Успокаивается|
LINK|1|14|2|0|Спит
LINK|2|12|0|0|Ленится

CHAIN|184|Реакция на Пугается|
LINK|1|5|2|0|Плачет
LINK|2|11|0|0|Злится

CHAIN|185|Реакция на Радуется|
LINK|1|18|2|0|Доверяет
LINK|2|23|0|0|Успокаивается

CHAIN|186|Реакция на Пугается|
LINK|1|4|2|0|Просит помощи
LINK|2|5|0|0|Плачет

CHAIN|187|Реакция на Успокаивается|
LINK|1|18|2|0|Доверяет
LINK|2|9|0|0|Радуется

CHAIN|188|Реакция на Грустит|
LINK|1|5|2|0|Плачет
LINK|2|4|0|0|Просит помощи

CHAIN|189|Реакция на Радуется|
LINK|1|18|2|0|Доверяет
LINK|2|6|0|0|Смеется

CHAIN|190|Реакция на Грустит|
LINK|1|5|2|0|Плачет
LINK|2|17|0|0|Жалуется

CHAIN|191|Реакция на Смеется|
LINK|1|9|2|0|Радуется
LINK|2|18|0|0|Доверяет

CHAIN|192|Реакция на Грустит|
LINK|1|17|2|0|Жалуется
LINK|2|12|0|0|Ленится

CHAIN|193|Реакция на Доверяет|
LINK|1|23|2|0|Успокаивается
LINK|2|9|0|0|Радуется

CHAIN|194|Реакция на Плачет|
LINK|1|4|2|0|Просит помощи
LINK|2|1|0|0|Ступор

CHAIN|195|Реакция на Успокаивается|
LINK|1|9|2|0|Радуется
LINK|2|18|0|0|Доверяет

CHAIN|196|Реакция на Пугается|
LINK|1|5|2|0|Плачет
LINK|2|11|0|0|Злится

CHAIN|197|Реакция на Удивляется|
LINK|1|3|2|0|Исследует
LINK|2|18|0|0|Доверяет

CHAIN|198|Реакция на Пугается|
LINK|1|4|2|0|Просит помощи
LINK|2|5|0|0|Плачет

CHAIN|199|Реакция на Успокаивается|
LINK|1|3|2|0|Исследует
LINK|2|21|0|0|Наблюдает

CHAIN|200|Реакция на Грустит|
LINK|1|8|2|0|Пугается
LINK|2|5|0|0|Плачет

CHAIN|201|Реакция на Удивляется|
LINK|1|9|2|0|Радуется
LINK|2|3|0|0|Исследует

CHAIN|202|Реакция на Грустит|
LINK|1|8|2|0|Пугается
LINK|2|5|0|0|Плачет

CHAIN|203|Реакция на Удивляется|
LINK|1|13|2|0|Играет
LINK|2|9|0|0|Радуется

CHAIN|204|Реакция на Скучает|
LINK|1|10|2|0|Грустит
LINK|2|8|0|0|Пугается

CHAIN|205|Реакция на Успокаивается|
LINK|1|3|2|0|Исследует
LINK|2|18|0|0|Доверяет

CHAIN|206|Реакция на Плачет|
LINK|1|4|2|0|Просит помощи
LINK|2|1|0|0|Ступор

CHAIN|207|Реакция на Успокаивается|
LINK|1|3|2|0|Исследует
LINK|2|9|0|0|Радуется

CHAIN|208|Реакция на Пугается|
LINK|1|11|2|0|Злится
LINK|2|5|0|0|Плачет

CHAIN|209|Реакция на Радуется|
LINK|1|3|2|0|Исследует
LINK|2|7|0|0|Удивляется

CHAIN|210|Реакция на Пугается|
LINK|1|3|2|0|Исследует
LINK|2|4|0|0|Просит помощи

CHAIN|211|Реакция на Успокаивается|
LINK|1|3|2|0|Исследует
LINK|2|21|0|0|Наблюдает

CHAIN|212|Реакция на Грустит|
LINK|1|15|2|0|Скучает
LINK|2|3|0|0|Исследует

CHAIN|213|Реакция на Радуется|
LINK|1|3|2|0|Исследует
LINK|2|7|0|0|Удивляется

CHAIN|214|Реакция на Грустит|
LINK|1|15|2|0|Скучает
LINK|2|3|0|0|Исследует

CHAIN|215|Реакция на Радуется|
LINK|1|3|2|0|Исследует
LINK|2|13|0|0|Играет

CHAIN|216|Реакция на Скучает|
LINK|1|10|2|0|Грустит
LINK|2|12|0|0|Ленится

CHAIN|217|Реакция на Успокаивается|
LINK|1|3|2|0|Исследует
LINK|2|9|0|0|Радуется

CHAIN|218|Реакция на Плачет|
LINK|1|1|2|0|Ступор
LINK|2|8|0|0|Пугается

CHAIN|219|Реакция на Успокаивается|
LINK|1|3|2|0|Исследует
LINK|2|9|0|0|Радуется

CHAIN|220|Реакция на Злится|
LINK|1|22|2|0|Бунтует
LINK|2|8|0|0|Пугается

CHAIN|221|Реакция на Удивляется|
LINK|1|3|2|0|Исследует
LINK|2|9|0|0|Радуется

CHAIN|222|Реакция на Пугается|
LINK|1|11|2|0|Злится
LINK|2|4|0|0|Просит помощи

CHAIN|223|Реакция на Успокаивается|
LINK|1|3|2|0|Исследует
LINK|2|21|0|0|Наблюдает

CHAIN|224|Реакция на Злится|
LINK|1|10|2|0|Грустит
LINK|2|22|0|0|Бунтует

CHAIN|225|Реакция на Удивляется|
LINK|1|9|2|0|Радуется
LINK|2|3|0|0|Исследует

CHAIN|226|Реакция на Грустит|
LINK|1|11|2|0|Злится
LINK|2|15|0|0|Скучает

CHAIN|227|Реакция на Удивляется|
LINK|1|13|2|0|Играет
LINK|2|9|0|0|Радуется

CHAIN|228|Реакция на Злится|
LINK|1|15|2|0|Скучает
LINK|2|10|0|0|Грустит

CHAIN|229|Реакция на Успокаивается|
LINK|1|3|2|0|Исследует
LINK|2|18|0|0|Доверяет

CHAIN|230|Реакция на Плачет|
LINK|1|11|2|0|Злится
LINK|2|1|0|0|Ступор

CHAIN|231|Реакция на Успокаивается|
LINK|1|3|2|0|Исследует
LINK|2|9|0|0|Радуется

CHAIN|232|Реакция на Пугается|
LINK|1|5|2|0|Плачет
LINK|2|11|0|0|Злится

CHAIN|233|Реакция на Радуется|
LINK|1|18|2|0|Доверяет
LINK|2|3|0|0|Исследует

CHAIN|234|Реакция на Пугается|
LINK|1|4|2|0|Просит помощи
LINK|2|5|0|0|Плачет

CHAIN|235|Реакция на Успокаивается|
LINK|1|18|2|0|Доверяет
LINK|2|3|0|0|Исследует

CHAIN|236|Реакция на Грустит|
LINK|1|4|2|0|Просит помощи
LINK|2|5|0|0|Плачет

CHAIN|237|Реакция на Радуется|
LINK|1|18|2|0|Доверяет
LINK|2|3|0|0|Исследует

CHAIN|238|Реакция на Грустит|
LINK|1|4|2|0|Просит помощи
LINK|2|5|0|0|Плачет

CHAIN|239|Реакция на Радуется|
LINK|1|13|2|0|Играет
LINK|2|6|0|0|Смеется

CHAIN|240|Реакция на Грустит|
LINK|1|17|2|0|Жалуется
LINK|2|15|0|0|Скучает

CHAIN|241|Реакция на Доверяет|
LINK|1|23|2|0|Успокаивается
LINK|2|3|0|0|Исследует

CHAIN|242|Реакция на Плачет|
LINK|1|4|2|0|Просит помощи
LINK|2|1|0|0|Ступор

CHAIN|243|Реакция на Успокаивается|
LINK|1|9|2|0|Радуется
LINK|2|18|0|0|Доверяет

CHAIN|244|Реакция на Пугается|
LINK|1|5|2|0|Плачет
LINK|2|11|0|0|Злится

CHAIN|245|Реакция на Радуется|
LINK|1|13|2|0|Играет
LINK|2|3|0|0|Исследует

CHAIN|246|Реакция на Пугается|
LINK|1|4|2|0|Просит помощи
LINK|2|5|0|0|Плачет

CHAIN|247|Реакция на Успокаивается|
LINK|1|13|2|0|Играет
LINK|2|3|0|0|Исследует

CHAIN|248|Реакция на Грустит|
LINK|1|15|2|0|Скучает
LINK|2|5|0|0|Плачет

CHAIN|249|Реакция на Радуется|
LINK|1|13|2|0|Играет
LINK|2|6|0|0|Смеется

CHAIN|250|Реакция на Грустит|
LINK|1|15|2|0|Скучает
LINK|2|5|0|0|Плачет

CHAIN|251|Реакция на Смеется|
LINK|1|13|2|0|Играет
LINK|2|9|0|0|Радуется

CHAIN|252|Реакция на Скучает|
LINK|1|10|2|0|Грустит
LINK|2|12|0|0|Ленится

